ts_utc,mark_price,index_price,basis_pct
2025-09-23T15:47:59Z,0.43821448,0.43841658,-0.04609770916966793
2025-09-23T15:48:59Z,0.4376,0.43783693,-0.05411375417784248
2025-09-23T15:49:59Z,0.4375,0.43781736,-0.07248684702679808
2025-09-23T15:50:59Z,0.4379,0.43801596,-0.02647392117857139
2025-09-23T15:51:59Z,0.43858368,0.43858294,0.00016872521306776633
2025-09-23T15:52:59Z,0.43889149,0.43895847,-0.015258846696819539
2025-09-23T15:53:59Z,0.4375,0.43784167,-0.07803505774131025
2025-09-23T15:54:59Z,0.43780048,0.43804526,-0.055880070474911836
2025-09-23T15:55:59Z,0.4381,0.43815271,-0.012030052261913227
2025-09-23T15:56:59Z,0.4376,0.43775613,-0.035665976853371806
2025-09-23T15:57:59Z,0.4376,0.43782618,-0.05165977055096027
2025-09-23T15:58:59Z,0.4379,0.43807204,-0.039272079541985416
2025-09-23T15:59:59Z,0.43795192,0.4381456,-0.04420448362371099
2025-09-23T16:00:59Z,0.4389049,0.43895097,-0.010495477433392075
2025-09-23T16:01:59Z,0.43858207,0.43876412,-0.04149154219811324
2025-09-23T16:02:59Z,0.4375,0.43766227,-0.03707653392192034
2025-09-23T16:03:59Z,0.43807112,0.43829986,-0.05218801575707088
2025-09-23T16:04:59Z,0.43804691,0.43840522,-0.0817303224628474
2025-09-23T16:05:59Z,0.4382,0.43839816,-0.04520091963889916
2025-09-23T16:06:59Z,0.43758278,0.43795861,-0.08581404530442205
2025-09-23T16:07:59Z,0.4371,0.43727478,-0.03997029053447454
2025-09-23T16:08:59Z,0.4366,0.43678961,-0.043409915359482465
2025-09-23T16:09:59Z,0.43662626,0.43681642,-0.043533162054665286
2025-09-23T16:10:59Z,0.4363,0.43653404,-0.05361323025346865
2025-09-23T16:11:59Z,0.4372,0.43726473,-0.01480338924203517
2025-09-23T16:12:59Z,0.4363,0.4365518,-0.05767929487404677
2025-09-23T16:13:59Z,0.43732477,0.43741696,-0.02107600034531032
2025-09-23T16:14:59Z,0.43828084,0.43839946,-0.02705751507997567
2025-09-23T16:15:59Z,0.4384,0.43850936,-0.02493903436862066
2025-09-23T16:16:59Z,0.4386,0.43868236,-0.018774404332100314
